Returns
0.0003692103200805075
0.00017684421348154324
0.0002541651479756623
0.0006549703702889566
0.0008103115169366961
0.0003008738299341414
9.017572715692252e-05
0.0006037485644023331
0.0003325168935802684
-0.00016385563555016577
0.00010759521430938305
0.0007605301243429197
-5.5215269013563154e-05
0.0004351930252494793
0.0002780426527033238
0.0006482393879040662
0.0006779438345874497
0.0004100381273443057
0.0009189970548965144
0.0005083615939678248
0.00033140934483929835
0.000399260827333639
0.0002946052625661502
0.000799930280127648
0.00031169209093026475
0.00031169749113024833
0.0009302769057762134
0.00037872287983290896
-0.00011605730533927985
0.0003152396900503537
-0.000733627856889552
0.00025024791902211166
